InitializationTime;ForecastTime;Horizon;Member;type;lon;lat;X;Y;prmsl;X1;Y1;Xs;Ys;id1;id2
2022-08-09 12:00:00;2022-08-10 03:00:00;15;2;Perturbed;139.33;25.96;933741.244913015;2878431.47372775;100674.359375;-1.25768670622827;1.11547392558474;1.43432263544883;-1.1648042566635;20220809120000_20220810043000_02;01_06_02
2022-08-09 12:00:00;2022-08-10 06:00:00;18;2;Perturbed;138.09;25.89;809620.947713231;2867156.5257929;100623.1875;-1.78892479865667;1.01774972720625;0.72971487342739;-1.19640081001395;20220809120000_20220810073000_02;01_07_02
2022-08-09 12:00:00;2022-08-10 09:00:00;21;2;Perturbed;137.89;26.51;788030.022792778;2935408.79431877;100696.703125;-1.88133451751227;1.60931771206506;0.607147222274528;-1.00513283642962;20220809120000_20220810103000_02;01_08_02
2022-08-09 12:00:00;2022-08-10 12:00:00;24;2;Perturbed;135.98;26.23;597894.891660403;2901524.02557462;100735.359375;-2.69511781198669;1.31562572502457;-0.47221443130897;-1.10009042821444;20220809120000_20220810133000_02;01_09_02
2022-08-09 12:00:00;2022-08-10 15:00:00;27;2;Perturbed;135.98;26.46;597689.424262079;2926990.99526048;100576.203125;-2.69599721778255;1.53635749354909;-0.473380831381866;-1.02872260718293;20220809120000_20220810163000_02;01_10_02
2022-08-09 12:00:00;2022-08-10 18:00:00;30;2;Perturbed;135.27;27.09;526774.498710605;2996425.31236428;100429.984375;-2.99951493909471;2.13817073633637;-0.875951628536126;-0.834142098483472;20220809120000_20220810193000_02;01_11_02
2022-08-09 12:00:00;2022-08-10 21:00:00;33;2;Perturbed;134.76;27.24;476235.420903619;3013044.29470328;100423.984375;-3.21582350339067;2.28221368325996;-1.16285254088964;-0.7875695941013;20220809120000_20220810223000_02;01_12_02
2022-08-09 12:00:00;2022-08-11 00:00:00;36;2;Perturbed;134.18;27.4;418927.42697653;3031005.65852451;100426.8984375;-3.46110320430632;2.43789155346897;-1.48817932674086;-0.737235242802844;20220809120000_20220811013000_02;01_13_02
2022-08-09 12:00:00;2022-08-11 03:00:00;39;2;Perturbed;133.57;27.61;358887.175072442;3054812.35062923;100336.84375;-3.71807704025443;2.64423307410577;-1.82901663119275;-0.670520130544141;20220809120000_20220811043000_02;01_14_02
2022-08-09 12:00:00;2022-08-09 12:00:00;0;3;Perturbed;142.18;24.69;1227579.33484649;2749730.91282002;100888.109375;0;0;3.10238663155277;-1.52547059077455;20220809120000_20220809133000_03;01_01_03
2022-08-09 12:00:00;2022-08-09 15:00:00;3;3;Perturbed;142.48;25.26;1254577.04907013;2814829.18875905;100769.0546875;0.115550917357264;0.56423114933446;3.25564761648411;-1.34304126510352;20220809120000_20220809163000_03;01_02_03
2022-08-09 12:00:00;2022-08-09 18:00:00;6;3;Perturbed;140.77;24.69;1084349.09799081;2742945.94131375;100684.875;-0.613029129980281;-0.0588078903159718;2.28929530868688;-1.54448457783842;20220809120000_20220809193000_03;01_03_03
2022-08-09 12:00:00;2022-08-09 21:00:00;9;3;Perturbed;141.24;25.26;1129133.11410001;2808393.14855269;100749.2421875;-0.421352379071123;0.508447577336381;2.54352580987754;-1.3610774182566;20220809120000_20220809223000_03;01_04_03
2022-08-09 12:00:00;2022-08-10 00:00:00;12;3;Perturbed;140.45;25.51;1048183.95851759;2832680.18538275;100797.796875;-0.767816865262905;0.71895242568882;2.08399256157531;-1.29301620330823;20220809120000_20220810013000_03;01_05_03
2022-08-09 12:00:00;2022-08-10 03:00:00;15;3;Perturbed;139.8;26.46;978818.608340962;2935585.00014755;100759.140625;-1.0647023637656;1.61086701281508;1.69021841461916;-1.00463904285276;20220809120000_20220810043000_03;01_06_03
2022-08-09 12:00:00;2022-08-10 06:00:00;18;3;Perturbed;139.2;26.68;918108.6965995;2957872.43467504;100675.9921875;-1.3245423611926;1.8040405587772;1.34557957625241;-0.942181449419783;20220809120000_20220810073000_03;01_07_03
2022-08-09 12:00:00;2022-08-10 09:00:00;21;3;Perturbed;138.34;26.82;832022.281219933;2970863.87493545;100707.7421875;-1.69299445260702;1.91664223929645;0.856883062873853;-0.905774652895377;20220809120000_20220810103000_03;01_08_03
2022-08-09 12:00:00;2022-08-10 12:00:00;24;3;Perturbed;138.09;26.78;807251.382216506;2965796.03406063;100748.2734375;-1.79901454304505;1.87271736355748;0.716263292346153;-0.919976608017309;20220809120000_20220810133000_03;01_09_03
2022-08-09 12:00:00;2022-08-10 15:00:00;27;3;Perturbed;137.77;26.7;775620.294826406;2956202.39491387;100632.296875;-1.93439641777184;1.7895656984174;0.536699512698019;-0.946861515413545;20220809120000_20220810163000_03;01_10_03
2022-08-09 12:00:00;2022-08-10 18:00:00;30;3;Perturbed;137.41;27.7;737648.338840527;3066297.08241151;100491.2421875;-2.09691737460812;2.74379760650342;0.321139805459153;-0.638335685651667;20220809120000_20220810193000_03;01_11_03
2022-08-09 12:00:00;2022-08-10 21:00:00;33;3;Perturbed;136.79;27.82;676297.858964107;3078540.27706651;100509.5703125;-2.35949902027286;2.84991396199931;-0.0271354186573745;-0.604025748671728;20220809120000_20220810223000_03;01_12_03
2022-08-09 12:00:00;2022-08-11 00:00:00;36;3;Perturbed;136.53;27.75;650792.700906122;3070452.53237922;100480.484375;-2.46866175851542;2.77981444838539;-0.171923440799426;-0.626690585615843;20220809120000_20220811013000_03;01_13_03
2022-08-09 12:00:00;2022-08-11 03:00:00;39;3;Perturbed;136.39;27.69;637062.583665038;3063641.5231044;100320.0546875;-2.52742701654756;2.72078087897319;-0.249866753857722;-0.645777540089242;20220809120000_20220811043000_03;01_14_03
2022-08-09 12:00:00;2022-08-09 12:00:00;0;4;Perturbed;142.18;24.69;1227579.8469587;2749726.7631052;100888.4296875;0;0;3.10238953871816;-1.52548221980258;20220809120000_20220809133000_04;01_01_04
2022-08-09 12:00:00;2022-08-09 15:00:00;3;4;Perturbed;141.26;25.41;1130377.29162619;2825167.09665342;100807.296875;-0.416029458831273;0.653869637714408;2.55058877348669;-1.31407064278188;20220809120000_20220809163000_04;01_02_04
2022-08-09 12:00:00;2022-08-09 18:00:00;6;4;Perturbed;140.52;25.14;1056936.11123576;2791869.1896926;100672.1796875;-0.73035961640013;0.3652642016421;2.13367689909905;-1.40738363188177;20220809120000_20220809193000_04;01_03_04
2022-08-09 12:00:00;2022-08-09 21:00:00;9;4;Perturbed;140.15;25.24;1019113.9974281;2801486.25429666;100656.84375;-0.892239244825865;0.448618903997912;1.91896781794013;-1.3804330777335;20220809120000_20220809223000_04;01_04_04
2022-08-09 12:00:00;2022-08-10 00:00:00;12;4;Perturbed;139.78;25.71;979881.39704324;2852262.12482644;100655.7890625;-1.06015579239835;0.888712399166745;1.69625166772851;-1.23814040273575;20220809120000_20220810013000_04;01_05_04
2022-08-09 12:00:00;2022-08-10 03:00:00;15;4;Perturbed;139.39;26.19;938888.366889863;2904155.06582905;100616.078125;-1.23560702505603;1.33848796268044;1.46354188627869;-1.09271728518562;20220809120000_20220810043000_04;01_06_04
2022-08-09 12:00:00;2022-08-10 06:00:00;18;4;Perturbed;138.91;26.78;888868.671844849;2968044.10539504;100632.015625;-1.44969261765489;1.89223820727915;1.17958941292993;-0.913676684836861;20220809120000_20220810073000_04;01_07_04
2022-08-09 12:00:00;2022-08-10 09:00:00;21;4;Perturbed;138.26;27.3;822678.194134705;3023883.86095503;100725.0625;-1.73298957962609;2.37622229139959;0.80383842442396;-0.757193140449513;20220809120000_20220810103000_04;01_08_04
2022-08-09 12:00:00;2022-08-10 12:00:00;24;4;Perturbed;136.07;26.21;606893.771860932;2899380.35184144;100809.703125;-2.65655250567974;1.29710372750512;-0.421129467915856;-1.10609779089742;20220809120000_20220810133000_04;01_09_04
2022-08-09 12:00:00;2022-08-10 15:00:00;27;4;Perturbed;135.98;25.98;598104.846702566;2873842.00726971;100626.6640625;-2.69416933339416;1.07575332610115;-0.471022555719556;-1.17766563062546;20220809120000_20220810163000_04;01_10_04
