InitializationTime;ForecastTime;Horizon;Member;type;lon;lat;X;Y;prmsl;X1;Y1;Xs;Ys;id1;id2
2020-09-20 12:00:00;2020-09-21 12:00:00;24;1;Perturbed;132.89;26.1;288994.910259593;2888468.50216383;99777.59375;-1.2777851199086;1.8352147459849;-1.61115969089341;-1.2988374828231;20200920120000_20200921133000_01;01_09_01
2020-09-20 12:00:00;2020-09-21 15:00:00;27;1;Perturbed;132.33;26.29;233385.489647289;2910554.10383685;99729.6171875;-1.91591990940565;2.01184593512121;-1.74749791830613;-1.2628687255304;20200920120000_20200921163000_01;01_10_01
2020-09-20 12:00:00;2020-09-21 18:00:00;30;1;Perturbed;132.08;26.41;208709.079278734;2924402.41694703;99646.765625;-2.19908912359086;2.1225988160432;-1.80799734468953;-1.2403152709971;20200920120000_20200921193000_01;01_11_01
2020-09-20 12:00:00;2020-09-21 21:00:00;33;1;Perturbed;131.92;26.63;193324.736782963;2949153.83215354;99647.0078125;-2.37562907045585;2.32055004080298;-1.84571530619117;-1.20000495211179;20200920120000_20200921223000_01;01_12_01
2020-09-20 12:00:00;2020-09-22 00:00:00;36;1;Perturbed;131.59;26.9;161263.378639997;2979917.34818393;99663.7578125;-2.74354277651997;2.5665834746622;-1.92432049016047;-1.1499032859698;20200920120000_20200922013000_01;01_13_01
2020-09-20 12:00:00;2020-09-22 03:00:00;39;1;Perturbed;131.32;27.3;135711.840580141;3025033.04503996;99531.5078125;-3.03675434358213;2.92739950776707;-1.98696547671836;-1.07642756299289;20200920120000_20200922043000_01;01_14_01
2020-09-20 12:00:00;2020-09-20 12:00:00;0;2;Perturbed;134.02;24.04;400349.707345828;2659001.68029363;100583.71875;0;0;-1.33814991158848;-1.67254867008298;20200920120000_20200920133000_02;01_01_02
2020-09-20 12:00:00;2020-09-20 15:00:00;3;2;Perturbed;133.72;24.59;370401.189295934;2720160.77436003;100467.6015625;-0.343668231948627;0.48912425712373;-1.41157502229098;-1.57294456405573;20200920120000_20200920163000_02;01_02_02
2020-09-20 12:00:00;2020-09-20 18:00:00;6;2;Perturbed;133.59;24.5;357138.666135361;2710318.20300945;100327.0234375;-0.495859665200128;0.410407584263703;-1.44409089601927;-1.58897424100483;20200920120000_20200920193000_02;01_03_02
2020-09-20 12:00:00;2020-09-20 21:00:00;9;2;Perturbed;133.75;24.3;373147.568895004;2688002.73891764;100347.7109375;-0.312152701881336;0.231938053887288;-1.40484169325758;-1.62531735375655;20200920120000_20200920223000_02;01_04_02
2020-09-20 12:00:00;2020-09-21 00:00:00;12;2;Perturbed;134.03;24.89;402036.329426326;2753120.17938901;100383.125;0.0193544945163741;0.752719471312717;-1.33401480170533;-1.51926665853384;20200920120000_20200921013000_02;01_05_02
2020-09-20 12:00:00;2020-09-21 03:00:00;15;2;Perturbed;134.1;24.75;408986.209311103;2737557.58062923;100246.71875;0.0991064518011146;0.628256467511103;-1.31697570484389;-1.54461201004027;20200920120000_20200921043000_02;01_06_02
2020-09-20 12:00:00;2020-09-21 06:00:00;18;2;Perturbed;134.03;25.1;402200.89789795;2776370.83873181;100020.7734375;0.0212429671140172;0.938668293025739;-1.33361132737558;-1.48140048059685;20200920120000_20200921073000_02;01_07_02
2020-09-20 12:00:00;2020-09-21 09:00:00;21;2;Perturbed;133.88;25.36;387306.121484408;2805281.43594602;100060.7109375;-0.14967906204228;1.16988287527656;-1.37012901433529;-1.4343164903221;20200920120000_20200921103000_02;01_08_02
2020-09-20 12:00:00;2020-09-21 12:00:00;24;2;Perturbed;133.69;25.5;368344.265526712;2820955.59599819;100158.953125;-0.367272049467871;1.29523809854444;-1.41661800489233;-1.40878944935532;20200920120000_20200921133000_02;01_09_02
2020-09-20 12:00:00;2020-09-21 15:00:00;27;2;Perturbed;133.56;25.56;355352.696088859;2827750.84502969;100100.9140625;-0.516354207439977;1.3495835918066;-1.44846957840206;-1.39772266173612;20200920120000_20200921163000_02;01_10_02
2020-09-20 12:00:00;2020-09-21 18:00:00;30;2;Perturbed;133.71;25.62;370486.365862621;2834232.93682201;100030.53125;-0.342690805285039;1.40142458750684;-1.41136619396673;-1.38716588407261;20200920120000_20200921193000_02;01_11_02
2020-09-20 12:00:00;2020-09-21 21:00:00;33;2;Perturbed;133.75;26.22;375125.851522595;2900653.03402604;100027.0703125;-0.289451315061921;1.93262409591897;-1.39999151600708;-1.27899367345963;20200920120000_20200921223000_02;01_12_02
2020-09-20 12:00:00;2020-09-22 00:00:00;36;2;Perturbed;133.78;26.58;378514.310463736;2940506.20290543;100031.671875;-0.25056773186117;2.25135268272554;-1.39168399399715;-1.2140885384314;20200920120000_20200922013000_02;01_13_02
2020-09-20 12:00:00;2020-09-22 03:00:00;39;2;Perturbed;133.71;26.61;371558.34646009;2943885.66926973;99915.9453125;-0.330389506235733;2.27838020823333;-1.40873800735967;-1.20858471710763;20200920120000_20200922043000_02;01_14_02
2020-09-20 12:00:00;2020-09-20 12:00:00;0;3;Perturbed;134.02;24.04;400350.558996201;2659005.74150224;100583.8203125;0;0;-1.3381478235879;-1.67254205597172;20200920120000_20200920133000_03;01_01_03
2020-09-20 12:00:00;2020-09-20 15:00:00;3;3;Perturbed;133.85;24.89;383845.021953625;2753254.26280037;100391.3046875;-0.189405990751685;0.753759333238406;-1.37861463007684;-1.51904828940124;20200920120000_20200920163000_03;01_02_03
2020-09-20 12:00:00;2020-09-20 18:00:00;6;3;Perturbed;133.84;24.81;382761.066612665;2744412.32934253;100182.7109375;-0.201844703576083;0.68304533395306;-1.38127217529407;-1.53344832084488;20200920120000_20200920193000_03;01_03_03
2020-09-20 12:00:00;2020-09-20 21:00:00;9;3;Perturbed;134.15;24.81;414098.689651606;2744183.27369757;100172.171875;0.157763924981866;0.681213444944722;-1.3044413806299;-1.5338213623867;20200920120000_20200920223000_03;01_04_03
2020-09-20 12:00:00;2020-09-21 00:00:00;12;3;Perturbed;134.45;25.12;444549.799938391;2778356.08567065;100171.1640625;0.507199553672979;0.95451296851214;-1.22978405901898;-1.47816729427181;20200920120000_20200921013000_03;01_05_03
2020-09-20 12:00:00;2020-09-21 03:00:00;15;3;Perturbed;134.58;25.62;457829.010079831;2833673.1470886;99957.6171875;0.659582475037564;1.39691514901117;-1.1972272736364;-1.38807756134335;20200920120000_20200921043000_03;01_06_03
2020-09-20 12:00:00;2020-09-21 06:00:00;18;3;Perturbed;134.64;26.06;463984.08407966;2882387.72003054;99757.6171875;0.730213796277236;1.7865134526658;-1.18213681109442;-1.30874068491557;20200920120000_20200921073000_03;01_07_03
2020-09-20 12:00:00;2020-09-21 09:00:00;21;3;Perturbed;134.64;26.24;464038.798665261;2902306.1131161;99741.953125;0.730841662566444;1.94581223512478;-1.18200266674384;-1.2763014578951;20200920120000_20200921103000_03;01_08_03
2020-09-20 12:00:00;2020-09-21 12:00:00;24;3;Perturbed;134.58;26.52;458156.49115768;2933345.79888516;99822.1171875;0.663340418680505;2.19405435634815;-1.19642438468029;-1.22575001988595;20200920120000_20200921133000_03;01_09_03
2020-09-20 12:00:00;2020-09-21 15:00:00;27;3;Perturbed;134.42;26.8;442361.931661196;2964420.64121319;99710.609375;0.482093108629278;2.44257764468252;-1.23514807970902;-1.1751413256718;20200920120000_20200921163000_03;01_10_03
2020-09-20 12:00:00;2020-09-21 18:00:00;30;3;Perturbed;134.54;27.18;454426.943593087;3006451.31384881;99556.1640625;0.620542741167493;2.77872097451972;-1.20556815741536;-1.10668989359125;20200920120000_20200921193000_03;01_11_03
2020-09-20 12:00:00;2020-09-21 21:00:00;33;3;Perturbed;134.41;27.36;441648.50261429;3026454.39588231;99027.6953125;0.473906296221315;2.93869706293586;-1.2368972015407;-1.07411274158875;20200920120000_20200921223000_03;01_12_03
2020-09-20 12:00:00;2020-09-22 00:00:00;36;3;Perturbed;134.2;27.47;420952.040382302;3038751.67891676;99210.671875;0.236408181255857;3.03704546918163;-1.28763894535594;-1.05408530491874;20200920120000_20200922013000_03;01_13_03
2020-09-20 12:00:00;2020-09-22 03:00:00;39;3;Perturbed;134.16;27.58;417095.726320214;3050963.10926323;99138.890625;0.192155820142409;3.13470726237549;-1.29709351290552;-1.03419768850549;20200920120000_20200922043000_03;01_14_03
2020-09-20 12:00:00;2020-09-20 12:00:00;0;4;Perturbed;134.02;24.04;400356.163800392;2659011.32785225;100583.6328125;0;0;-1.3381340822279;-1.67253295800505;20200920120000_20200920133000_04;01_01_04
2020-09-20 12:00:00;2020-09-20 15:00:00;3;4;Perturbed;133.82;24.57;380505.221563048;2717854.08765056;100310.5703125;-0.2277955192927;0.470599207081217;-1.38680285538381;-1.57670124932208;20200920120000_20200920163000_04;01_02_04
2020-09-20 12:00:00;2020-09-20 18:00:00;6;4;Perturbed;133.34;24.71;332086.528542294;2733860.08353269;100106.9453125;-0.783414551793194;0.598608311285336;-1.50551149696656;-1.55063377832283;20200920120000_20200920193000_04;01_03_04
2020-09-20 12:00:00;2020-09-20 21:00:00;9;4;Perturbed;133.25;24.68;322929.048871472;2730649.77486625;100159.2578125;-0.888499379106971;0.572933636642387;-1.52796299047504;-1.55586210829851;20200920120000_20200920223000_04;01_04_04
2020-09-20 12:00:00;2020-09-21 00:00:00;12;4;Perturbed;133.21;24.72;318949.854304215;2735132.33131064;100165.6484375;-0.93416183089275;0.608783204467839;-1.53771882550904;-1.54856178715779;20200920120000_20200921013000_04;01_05_04
2020-09-20 12:00:00;2020-09-21 03:00:00;15;4;Perturbed;133.09;24.99;307220.387696202;2765189.38761598;100024.796875;-1.06876098014483;0.849166675823965;-1.56647608764602;-1.49961066600721;20200920120000_20200921043000_04;01_06_04
2020-09-20 12:00:00;2020-09-21 06:00:00;18;4;Perturbed;132.73;25.25;271365.809496764;2794553.87683593;99879.4375;-1.48020302467391;1.08401129206257;-1.65438115089821;-1.45178746420301;20200920120000_20200921073000_04;01_07_04
2020-09-20 12:00:00;2020-09-21 09:00:00;21;4;Perturbed;132.38;25.34;236292.985295993;2805174.04019035;99919.78125;-1.88267420746977;1.16894681294555;-1.7403695792839;-1.43449139576172;20200920120000_20200921103000_04;01_08_04
2020-09-20 12:00:00;2020-09-21 12:00:00;24;4;Perturbed;132.08;25.4;206221.69493339;2812461.68210722;100019.3125;-2.22775128854977;1.22723025375163;-1.81409569221418;-1.42262269382528;20200920120000_20200921133000_04;01_09_04
2020-09-20 12:00:00;2020-09-21 15:00:00;27;4;Perturbed;131.7;25.5;168245.574519656;2824434.36372717;99982.7890625;-2.66353866664683;1.32298263681961;-1.90720216381937;-1.40312390517074;20200920120000_20200921163000_04;01_10_04
